session_id,label,seq,mac,rssi,channel,len,device_ts,host_ts,noise_floor,fft_gain,agc_gain,iq
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120814,1a:00:00:00:00:00,-42,11,234,21383994,2026-09-01 15:45:12.052596-04:00,-98,17,30,"{-10,-3,-9,-2,-8,0,-8,1,-9,3,-8,2,-9,3,-9,5,-11,6,-9,7,-10,5,-9,6,-8,8,-7,8,-5,9,-5,10,-4,10,-2,11,-1,13,0,14,3,13,3,13,4,13,6,13,8,13,9,13,13,14,13,14,16,15,16,14,19,15,21,16,23,16,25,14,26,13,27,13,29,14,29,13,31,14,31,11,33,11,34,7,34,5,37,5,36,0,34,-2,37,-4,39,-7,40,-6,40,-11,42,-13,41,-15,44,-17,43,-18,41,-20,42,-18,42,-20,0,0,0,0,0,0,-20,-42,-18,-40,-17,-37,-18,-39,-17,-37,-16,-36,-12,-34,-10,-31,-10,-31,-6,-31,-5,-30,-2,-28,0,-27,3,-24,4,-24,6,-21,8,-20,9,-18,12,-17,10,-16,11,-15,13,-15,13,-15,15,-14,14,-14,13,-14,13,-14,14,-14,14,-16,12,-16,13,-16,13,-18,13,-20,12,-19,12,-22,14,-25,13,-26,15,-26,15,-28,15,-29,16,-27,14,-30,16,-31,15,-28,14,-29,14,-27,12,-28,13,-28,13,-26,11,-25,9,-25,8,-24,8,-23,8,-23,5,-24,6,-20,5,-22}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120815,1a:00:00:00:00:00,-42,11,234,21394994,2026-09-01 15:45:12.128578-04:00,-98,17,30,"{-9,-2,-8,0,-7,2,-7,1,-8,2,-9,3,-8,4,-8,7,-9,7,-9,8,-9,9,-8,8,-7,9,-4,8,-3,10,-3,10,-2,11,0,10,2,12,2,14,4,12,5,14,5,11,8,12,10,14,12,10,14,11,17,12,18,13,20,11,21,11,23,12,25,12,28,11,29,10,29,10,33,8,33,7,33,6,34,6,34,6,33,3,34,2,34,-1,36,-5,37,-5,36,-11,38,-13,38,-13,38,-15,39,-18,40,-21,41,-23,42,-24,39,-25,40,-26,38,-25,0,0,0,0,0,0,-27,-37,-25,-36,-24,-34,-23,-34,-20,-34,-20,-33,-14,-32,-14,-31,-12,-29,-11,-31,-8,-29,-6,-27,-3,-25,0,-23,0,-23,3,-22,6,-22,7,-19,9,-19,9,-18,9,-16,11,-17,12,-17,12,-15,12,-16,13,-16,12,-17,11,-17,13,-18,9,-17,10,-19,11,-20,11,-21,10,-22,9,-23,11,-26,11,-27,10,-28,11,-30,12,-30,12,-30,11,-29,11,-31,10,-31,11,-30,9,-28,11,-31,9,-30,8,-26,8,-27,6,-25,4,-25,4,-25,5,-25,3,-23,3,-22,2,-22}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120821,1a:00:00:00:00:00,-42,11,234,21460994,2026-09-01 15:45:12.208895-04:00,-98,17,30,"{-5,8,-5,8,-4,8,-3,8,-2,8,0,10,0,8,1,9,0,11,2,12,3,10,3,10,3,11,4,9,7,9,7,6,7,5,8,4,10,6,9,2,9,3,13,2,13,2,15,-4,15,-3,14,-4,16,-7,18,-8,20,-8,22,-10,21,-11,22,-13,19,-12,22,-15,23,-18,25,-20,25,-21,23,-24,24,-21,23,-24,21,-23,20,-27,20,-26,16,-29,17,-31,15,-32,14,-36,14,-37,11,-38,8,-41,5,-43,6,-42,5,-45,4,-46,1,-48,2,-47,1,-46,0,0,0,0,0,0,-49,-2,-46,-2,-43,-3,-41,-5,-41,-6,-39,-6,-39,-5,-33,-7,-33,-7,-28,-11,-27,-12,-27,-15,-23,-13,-19,-14,-20,-15,-16,-17,-14,-16,-12,-17,-9,-17,-9,-20,-10,-19,-7,-19,-5,-18,-5,-19,-4,-17,-4,-18,-5,-20,-7,-19,-7,-19,-9,-19,-9,-21,-9,-21,-10,-22,-12,-20,-12,-22,-13,-25,-14,-25,-13,-27,-14,-28,-16,-29,-15,-29,-17,-28,-16,-28,-16,-28,-14,-27,-15,-28,-14,-27,-14,-27,-14,-24,-14,-24,-14,-23,-13,-21,-13,-21,-15,-20,-15,-17,-13,-17,-13,-17}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120828,1a:00:00:00:00:00,-42,11,234,21537993,2026-09-01 15:45:12.287255-04:00,-98,17,30,"{-6,7,-6,8,-4,8,-5,6,-2,8,-2,10,-1,11,1,10,1,11,1,11,2,10,2,11,3,8,4,9,4,8,7,6,9,7,10,5,9,3,11,2,11,1,12,-1,13,-3,12,-3,13,-7,14,-8,15,-10,13,-13,14,-16,14,-17,14,-19,13,-20,12,-22,12,-24,11,-28,11,-28,10,-30,8,-31,9,-33,5,-31,2,-31,1,-34,-1,-33,-5,-33,-7,-33,-10,-31,-14,-31,-19,-31,-20,-36,-25,-34,-28,-33,-28,-29,-30,-31,-32,-30,-33,-30,-37,-28,-37,-29,0,0,0,0,0,0,-25,39,-24,41,-23,38,-19,36,-21,33,-18,36,-20,31,-19,31,-22,28,-18,24,-18,22,-17,20,-18,19,-19,19,-21,15,-20,12,-19,12,-19,10,-19,8,-18,7,-19,5,-19,7,-18,5,-17,5,-17,7,-19,7,-19,6,-18,8,-18,9,-17,9,-21,10,-19,13,-18,14,-19,14,-18,17,-20,19,-19,21,-20,21,-21,22,-21,24,-21,23,-21,24,-19,24,-19,25,-18,25,-18,25,-18,25,-16,25,-15,24,-13,25,-12,23,-9,24,-9,23,-8,24,-6,22,-6,21,-4,21}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120843,1a:00:00:00:00:00,-42,11,234,21702992,2026-09-01 15:45:12.362155-04:00,-98,17,30,"{6,8,6,8,5,7,7,6,7,4,9,5,10,5,11,4,11,4,11,3,13,4,12,2,11,-2,10,-2,10,-5,10,-4,8,-6,9,-7,7,-11,6,-10,6,-12,5,-12,3,-12,2,-16,0,-17,-3,-16,-3,-18,-4,-19,-6,-22,-8,-22,-9,-22,-12,-24,-13,-24,-14,-25,-17,-24,-18,-24,-20,-24,-23,-24,-24,-23,-25,-23,-26,-22,-30,-19,-29,-16,-32,-15,-33,-12,-33,-10,-37,-6,-40,-6,-41,-4,-42,0,-42,1,-45,5,-44,7,-47,6,-46,8,-46,9,-44,9,0,0,0,0,0,0,13,45,12,41,11,41,12,41,10,39,10,38,8,36,7,33,5,33,4,30,1,28,1,26,-1,25,-3,25,-4,23,-6,20,-8,19,-11,18,-12,18,-12,16,-11,14,-13,16,-13,14,-15,14,-13,16,-13,16,-12,13,-13,16,-12,17,-10,17,-10,18,-11,21,-10,21,-8,24,-8,23,-9,27,-7,29,-9,29,-8,32,-8,31,-8,30,-8,33,-8,32,-6,31,-7,31,-4,31,-5,30,-3,31,-2,29,-2,26,1,27,2,27,2,25,2,26,3,23,4,23,4,22}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120850,1a:00:00:00:00:00,-42,11,234,21779992,2026-09-01 15:45:12.440891-04:00,-98,17,30,"{3,10,5,8,3,6,6,7,6,6,9,5,9,5,10,5,12,4,11,3,11,3,13,3,11,2,11,1,11,-1,13,-2,11,-3,10,-5,8,-8,7,-9,9,-10,7,-11,7,-12,4,-14,3,-16,1,-16,2,-19,2,-21,-1,-20,-3,-23,-4,-23,-6,-26,-7,-26,-9,-28,-12,-27,-12,-29,-13,-29,-16,-30,-18,-30,-20,-28,-21,-27,-22,-26,-23,-25,-26,-24,-26,-20,-28,-19,-32,-17,-33,-16,-38,-17,-39,-13,-43,-13,-44,-9,-45,-9,-44,-6,-47,-7,-47,-6,-45,-5,0,0,0,0,0,0,-2,47,-3,44,0,44,-1,42,-2,39,-2,39,-5,34,-5,34,-4,30,-6,28,-8,26,-9,24,-11,21,-13,20,-13,18,-14,16,-15,15,-16,14,-17,11,-17,10,-16,8,-17,8,-18,8,-19,8,-17,9,-18,9,-18,8,-17,8,-18,11,-16,11,-17,12,-18,15,-18,16,-18,18,-19,17,-20,21,-19,22,-20,23,-20,23,-23,24,-21,23,-20,26,-21,25,-19,25,-20,26,-19,25,-18,26,-15,24,-15,25,-14,24,-12,24,-12,23,-11,23,-10,23,-9,23,-8,22,-8,21}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120871,1a:00:00:00:00:00,-42,11,234,22010991,2026-09-01 15:45:12.519447-04:00,-98,17,30,"{-10,6,-9,6,-6,6,-5,7,-4,8,-5,11,-3,12,-1,12,0,12,-2,13,1,12,1,12,2,11,2,10,4,11,5,10,8,11,9,7,9,6,11,5,13,3,12,2,16,0,15,-2,15,-4,16,-5,19,-9,17,-10,17,-12,16,-14,18,-17,17,-20,16,-23,18,-24,17,-28,16,-28,14,-31,13,-31,11,-33,9,-33,6,-34,5,-34,2,-37,-1,-36,-6,-34,-8,-38,-11,-36,-15,-37,-19,-39,-22,-37,-25,-38,-29,-33,-29,-34,-32,-33,-33,-32,-37,-32,-38,-30,0,0,0,0,0,0,-26,40,-24,39,-22,37,-20,34,-20,34,-20,32,-21,31,-18,28,-18,24,-17,23,-18,20,-17,17,-16,15,-18,15,-18,12,-19,10,-19,8,-17,8,-19,5,-19,3,-20,3,-19,3,-19,2,-19,3,-19,2,-18,4,-19,4,-19,6,-19,9,-18,9,-19,10,-22,12,-20,13,-19,15,-20,16,-20,20,-21,20,-22,22,-22,24,-23,23,-20,25,-21,25,-20,28,-18,27,-18,27,-16,27,-16,26,-13,27,-13,26,-11,26,-10,25,-6,27,-5,24,-5,24,-3,24,-2,21,-1,22}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120878,1a:00:00:00:00:00,-42,11,234,22087991,2026-09-01 15:45:12.594230-04:00,-98,16,28,"{-2,10,0,10,2,9,4,6,4,10,8,9,5,9,9,9,8,9,10,6,10,6,13,6,12,4,10,4,12,2,14,-1,13,-4,14,-1,14,-4,10,-5,14,-14,13,-6,8,-16,0,-17,-9,1,-20,-41,-170,133,-6,-50,-21,-8,1,-20,-5,-29,-6,-28,-2,-32,-8,-26,-10,-36,-9,-30,-16,-33,-16,-30,-17,-30,-20,-29,-20,-30,-26,-29,-28,-25,-26,-26,-30,-22,-33,-17,-36,-14,-40,-13,-44,-13,-44,-10,-45,-8,-46,-6,-48,-4,-48,-2,-48,1,-48,1,-48,6,0,0,0,0,0,0,8,46,6,44,8,41,9,41,9,40,6,37,5,33,5,34,4,32,4,29,1,26,-1,24,-1,22,-5,20,-6,18,-8,17,-9,18,-12,17,-12,16,-14,12,-14,12,-13,13,-13,14,-14,13,-16,14,-16,14,-14,14,-14,16,-13,18,-13,18,-10,25,-9,24,-12,25,-8,25,-9,26,-8,29,-8,30,-8,32,-6,36,-6,33,-5,34,-4,34,-1,34,-1,34,-2,34,1,34,1,33,1,33,4,30,4,28,6,29,6,26,8,26,9,25,12,25,10,22,9,22}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120885,1a:00:00:00:00:00,-42,11,234,22164990,2026-09-01 15:45:12.669025-04:00,-98,15,30,"{8,8,7,7,8,5,9,3,11,4,10,2,13,2,13,2,13,1,14,-2,13,-1,13,-2,14,-5,10,-5,9,-5,9,-8,9,-8,8,-9,6,-14,5,-11,3,-15,3,-16,1,-16,-2,-16,-3,-17,-5,-18,-7,-20,-10,-20,-14,-22,-15,-21,-17,-21,-19,-22,-20,-22,-25,-21,-27,-20,-27,-19,-29,-19,-32,-17,-33,-17,-35,-16,-35,-10,-35,-8,-37,-6,-39,-4,-39,0,-39,2,-39,7,-41,10,-41,9,-42,16,-42,19,-41,22,-43,25,-42,25,-40,28,-41,29,-38,30,0,0,0,0,0,0,31,34,30,32,29,31,29,31,28,30,27,29,22,27,19,23,17,25,15,22,11,22,9,22,7,21,5,20,4,20,2,19,-2,20,-3,19,-6,19,-7,18,-6,18,-7,18,-8,18,-9,19,-9,19,-9,19,-6,20,-7,22,-5,21,-3,22,-3,25,-1,27,-1,27,1,27,2,29,3,31,5,32,4,34,8,35,7,35,7,34,10,35,10,34,13,33,13,34,10,31,11,32,15,31,14,29,15,26,17,23,17,23,16,22,19,20,18,19,17,18,18,17}"
2a9f0454-17b9-4d91-b9ce-eeeace12654e,pc2_object_1,120892,1a:00:00:00:00:00,-42,11,234,22241990,2026-09-01 15:45:12.747944-04:00,-98,16,30,"{2,-10,3,-8,-1,-9,-1,-10,-2,-10,-2,-10,-3,-11,-4,-11,-5,-13,-5,-12,-6,-12,-3,-12,-6,-11,-7,-9,-8,-10,-9,-8,-10,-6,-11,-4,-12,-5,-12,-5,-15,-5,-15,-2,-14,-1,-15,2,-18,1,-18,5,-19,5,-21,8,-23,8,-22,10,-23,13,-24,12,-24,14,-27,15,-27,16,-28,18,-29,20,-29,22,-27,21,-27,22,-27,24,-25,25,-25,27,-22,27,-22,29,-22,31,-20,33,-19,37,-19,39,-16,39,-16,41,-14,42,-16,46,-15,44,-13,46,-13,46,-12,45,0,0,0,0,0,0,45,13,40,13,40,16,38,16,33,18,32,18,28,18,28,18,25,19,21,22,15,21,13,21,9,23,7,19,5,22,1,20,0,20,-3,19,-5,20,-7,20,-9,20,-7,18,-11,19,-12,18,-13,18,-11,18,-12,18,-12,19,-11,20,-9,21,-10,23,-9,23,-11,25,-7,26,-8,25,-10,30,-10,29,-13,30,-12,36,-11,34,-11,33,-10,34,-13,34,-12,33,-13,34,-11,32,-12,31,-11,30,-11,30,-10,29,-9,27,-8,27,-7,26,-7,26,-6,25,-6,23,-7,23}"
